Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
Kibera Allan,@allankibera1,"Greetings, 
Mtr:37164168124
Token:2315-3812-7640-6381-8916
Date:20240621 18:37
Units:16.0
Amt:500.00
TknAmt:329.27
OtherCharges:170.73
For Details dial *977#",22-Jun,,,1,https://x.com/allankibera1,https://x.com/allankibera1
Wycliffe mumia,@Wicky_dude,"What happens to a meter where the codes were sent but deleted by mistake? Bern buying tokens, they are being rejected please assist, 46202089341",22-Jun,,,,https://x.com/Wicky_dude,https://x.com/Wicky_dude
Alfa_Male,@Alf_Shottaz,"Hello,  I bought tokens but am unable to load
Metre number:37195921517",22-Jun,,,2,https://x.com/Alf_Shottaz,https://x.com/Alf_Shottaz
@mabassz,@mabassz,@KenyaPower_Care trying to load token getting reject on meter number 37180410088. Kindly assist,22-Jun,,,1,https://x.com/mabassz69,https://x.com/mabassz69
Yvonne_Mwangi,@VonnieMwangi,"I have tried  on numerous occasions to update my token, but whenever I buy tokens, I am not receiving the reset codes. Can you assist me?",22-Jun,1,,1,https://x.com/VonnieMwangi,https://x.com/VonnieMwangi
Nancy Kenju,@kenju_nancy,@KenyaPower_Care I am trying to load tokens for meter number 37180410088 but it's rejecting,22-Jun,,,2,https://x.com/kenju_nancy,https://x.com/kenju_nancy
Bethuel,@Bethuelbett,@KenyaPower_Care Bought some tokens but hamtumi Code.,22-Jun,,,1,https://x.com/Bethuelbett,https://x.com/Bethuelbett
Jane Doh,@Janewagura77,"I've been trying to feed token,they keep rejecting,since Thursday I've had blackout,I keep calling you people noone picks, what am I supposed to do?",22-Jun,,,,https://x.com/Janewagura77,https://x.com/Janewagura77
Duncan Machira,@dmachira,Kindly give me the upgrade codes for my meter:54600753195. I have bought tokens since yesterday but they are not loading into the CIU only giving the message 'REJECT'. Kindly assist..we are in darkness.,22-Jun,1,,,https://x.com/dmachira,https://x.com/dmachira
Jane Doh,@Janewagura77,"@KenyaPower_Care I've been trying to feed token, they keep rejecting, I've had blackout since Thursday,your lines aren't going through..what am I expected to do",22-Jun,,,,https://x.com/Janewagura77,https://x.com/Janewagura77
0712 092095,@MorisMusyimi,@KenyaPower_Care My meter no 37267380477 it's showing a padlock error I cannot purchase tokens.  Kindly assist,22-Jun,1,,,https://x.com/MorisMusyimi,https://x.com/MorisMusyimi
Telefone Booth,@telef95837,Heeey I have bought token and I haven't received any vodeey,22-Jun,,,,https://x.com/telef95837,https://x.com/telef95837
Lilian Mwenda,@Sassy_Lillian,@KenyaPower_Care please help with the updating code. my meter number is 22170635969. I don't have Power as  the meter will not load tokens.,22-Jun,,,,https://x.com/Sassy_Lillian,https://x.com/Sassy_Lillian
Liam Reign,@LiamReign377039,I can't load my tokens and you didn't send any codes to update. Sina stima and you ain't replying to your DMs.. What am I supposed to do now? Meter Number 37267179457.,22-Jun,,,,https://x.com/LiamReign377039,https://x.com/LiamReign377039
Jane Doh,@Janewagura77,"@KenyaPower_Care I've been trying to feed token since Thursday they keep rejecting,I've tried buying with a different number,still rejecting, I've tried calling your lines, noone pick, I've been having blackout in my house while others have power.",22-Jun,,,,https://x.com/Janewagura77,https://x.com/Janewagura77
Virtual_Caroline,@CarolineVirtual,"@KenyaPower_Care we haven’t had power since Thursday in Ruai, maji ya pili. When can we expect the generator to be brought back kindly? Token no: 54602094325",22-Jun,,,,https://x.com/CarolineVirtual,https://x.com/CarolineVirtual
Lysa osore,@OsoreLysa,@KenyaPower_Care Can I get the codes. Mtr no 14106244271. I have bought 3 tokens without the update codes. Kindly assist.,22-Jun,,,1,https://x.com/OsoreLysa,https://x.com/OsoreLysa
Jkusenga,@Jkusengafarm,"Paid for my tokens since yesterday and have not yet received the codes, kindly assist.

Confirmed. KES 100.00 sent to KPLC PREPAID (TOKENS) for account 22170750289 Ref 718966797032 21 Jun 2024 at 13:46 EAT charges 0.00 KES.",22-Jun,,,,https://x.com/Jkusengafarm,https://x.com/Jkusengafarm
Lysa osore,@OsoreLysa,@KenyaPower_Care We are in darkness since yesterday. All the token numbers are being rejected. Can I get the http://codes.My mtr no is 14106244271 .,22-Jun,,,,https://x.com/OsoreLysa,https://x.com/OsoreLysa
Saint_Bakhita,@BakitaSassy,@KenyaPower_Care why I am I getting am error when trying to buy tokens...what's going on,22-Jun,,,,https://x.com/BakitaSassy,https://x.com/BakitaSassy
Eng.Evans chrislam D,@Evanschrislam,14467674462 this meter number is rejecting tokens i bought.,22-Jun,,,,https://x.com/Evanschrislam,https://x.com/Evanschrislam
KENYN GRING,@_Jonah_25,"@KenyaPower_Care why are you so ignorant in responding to customers complaints? I've bought prepaid tokens severally, i get the tokens without the meter update codes. Tuko kwa giza bana!! I need the meter update codes zenye hatumi!! Meter 54601503789",22-Jun,1,,,https://x.com/_Jonah_25,https://x.com/_Jonah_25
Lodecassy,@lodecassy,I bought tokens yesterday at 11 Am I haven't gotten the update code and when I key in the tokens they are being rejected 37166695876,22-Jun,1,,,https://x.com/lodecassy,https://x.com/lodecassy
Alvin Kimani,@kiman1244,Kind send the update number to me for this meter 37172338974. Yesterday I purchased token from Equity app the token number is 3708-2923-8712-4930-0622 for meter number 37172338974 on 21/06/24 at 18:32 EAT.  When I tried to load the token it is rejected.,22-Jun,,,,https://x.com/kiman1244,https://x.com/kiman1244
Methinks,@linho07,I'm loading a token to no avail goes back to 0.00 kindly assist,22-Jun,,,,https://x.com/linho07,https://x.com/linho07
ssoi,@AngelahRichard,Any token delays today??...I bought my tokens na sijapata bado?????,22-Jun,,,,https://x.com/AngelahRichard,https://x.com/AngelahRichard
Brian,@yehnda,"Your customer care is so terrible, this is the 2nd day i'm unable to input token because you guys have not sent the codes to update and reset. Work swiftly. Meter number is 14402537600  @KenyaPower_Care",22-Jun,,,,https://x.com/yehnda,https://x.com/yehnda
Mo,@MohNderitu,This is not responding and we need to load tokens! Kindly address. Check DM. Meter no. 14140364697,22-Jun,1,,,https://x.com/MohNderitu,https://x.com/MohNderitu
Paulo,@Paul000__,"I cant load tokens and all your numbers are not answered. 
@KenyaPower_Care 
@KenyaPower_Care
@KenyaPower_Care
@KenyaPower_Care
@KenyaPower_Care
@KenyaPower_Care",22-Jun,,,,https://x.com/Paul000__,https://x.com/Paul000__
Aura for Aura,@alfafimel,"@KenyaPower_Care I'm keying in the tokens from my power app but the meter is rejecting. Please share the reset and update codes

Meter number: 37176825638",22-Jun,,,,https://x.com/alfafimel,https://x.com/alfafimel
Aura for Aura,@alfafimel,"Hi, I'm keying in the tokens from my power app but the meter is rejecting. Please share the reset and update codes

Meter number: 37176825638",22-Jun,,,,https://x.com/alfafimel,https://x.com/alfafimel
Linda Mwana,@LindaMwana,@KenyaPower_Care I am trying to load my token but it's giving me the PLC_Err prompt. What am I meant to do? Meter No: 37174291403,22-Jun,1,,,https://x.com/LindaMwana,https://x.com/LindaMwana
Aura for Aura,@alfafimel,"Hi, I'm keying in the tokens from my power app but the meter is rejecting. Please share the reset and update codes

Meter number: 37176825638",22-Jun,,,,https://x.com/alfafimel,https://x.com/alfafimel
Linda Mwana,@LindaMwana,@KenyaPower_Care I am trying to load my token but it's giving me the PLC_Err prompt. What am I meant to do? Meter No: 37174291403,22-Jun,1,,,https://x.com/LindaMwana,https://x.com/LindaMwana
Kevin,@onsinyokevin,"Hello. Please assist. I bought tokens, trying to load them for account 14403301410 but they keep getting rejected. I havent received any reset code.",22-Jun,1,,,https://x.com/onsinyokevin,https://x.com/onsinyokevin
CarolNduti,@CarolNduti,"Does this 97771 work 'cause I've waited like forever.  I need to load my token but first I need to update my meter and this your process has failed.  What next?

54402918814 that's the meter number.",22-Jun,,,,https://x.com/CarolNduti,https://x.com/CarolNduti
Lilian Mwenda,@Sassy_Lillian,"@KenyaPower_Care I'm having an issue loading tokens  to my meter: the meter no:22170635969
kindly assist.",22-Jun,,,,https://x.com/Sassy_Lillian,https://x.com/Sassy_Lillian
Kenyada,@njerikenyada,@KenyaPower_Care nitumieni tokens please. Check Dm,22-Jun,,,,https://x.com/njerikenyada,https://x.com/njerikenyada
Njogu Gachagua,@Gachagua1,"I have bought tokens twice yesterday, the first amount no response, the second amount I got a token number but when I input it says ""reject""- and I have never received any sms with update codes, account 45136030470",22-Jun,,,,https://x.com/Gachagua1,https://x.com/Gachagua1
Daniel Kamau,@wangaridaniel,"Hey,
How is one getting this codes, I have waited for the last 24 hours and my current tokens are running over.
Kindly assist  Meter number 
14105469291",22-Jun,1,,,https://x.com/wangaridaniel,https://x.com/wangaridaniel
Š Ť Ă Ň,@Shining_Stan,"@KenyaPower_Care
@KenyaPower
My meter 14419847109 won't accept any new tokens I buy without updating it and I haven't received the two updating codes. Please help because my whole building is in darkness.",22-Jun,,,,https://x.com/Shining_Stan,https://x.com/Shining_Stan
King Gachoka,@juniorgachoka,@KenyaPower_Care  morning...My tokens aren't loading . Please help am in darkness,22-Jun,,,1,https://x.com/juniorgachoka,https://x.com/juniorgachoka
Missy NC,@nc_missy,@KenyaPower_Care I am unable to load tokens. Please assist I keep getting error and failed message. What is happening? 54607384408 please assist!,22-Jun,,1,,https://x.com/nc_missy,https://x.com/nc_missy
Missy NC,@nc_missy,@KenyaPower_Care I am unable to load tokens. Please assist I keep getting error and failed message. What is happening? 54607384408 please assist!,22-Jun,,,2,https://x.com/nc_missy,https://x.com/nc_missy
Missy NC,@nc_missy,I am unable to load tokens. Please assist I keep getting error and failed message. What is happening? 54607384408,22-Jun,,,,https://x.com/nc_missy,https://x.com/nc_missy
Missy NC,@nc_missy,@KenyaPower_Care your lines are not going through. I am unable to load tokens. I keep getting a failed error message. Please assist 54607384408,22-Jun,,1,,https://x.com/nc_missy,https://x.com/nc_missy
George Wasike,@gwasyke,"@KenyaPower_Care I updated my meter and loaded tokens and it went blank afterwards. Meter no. 01450595200 I can't get through customer service. Please assist with this 
#GenZ #financebill2024",22-Jun,,,,https://x.com/gwasyke,https://x.com/gwasyke
Dommy,@Dommymokaya6,My CIU is rejecting tokens. Meter no. 37182492860..kindly assist am in darkness,22-Jun,,,,https://x.com/Dommymokaya6,https://x.com/Dommymokaya6
Ellah,@AngryMillenial0,@KenyaPower_Care I am trying to load tokens but It keeps getting rejected. Meter 14235115798. Please help I've been in darkness since yesterday.  Asante,22-Jun,,,,https://x.com/AngryMillenial0,https://x.com/AngryMillenial0
Alex Muthui,@AlexMut84408045,Hello how do I update my token meter? I have bought tokens several times but I didn't receive any codes.....my account number is 14284113488 phone number 0700159524,22-Jun,,,,https://x.com/AlexMut84408045,https://x.com/AlexMut84408045
SeN,@SeN_Mbugua2,"@KenyaPower_Care  please assist with token that won't load. The food in the fridge will go bad, it's been almost 24 hours and I don't know what to do, kindly assist... the tokens are being rejected meter number is 54602945682
Aki please.@KenyaPower_Care",22-Jun,,,,https://x.com/SeN_Mbugua2,https://x.com/SeN_Mbugua2
Alex Muthui,@AlexMut84408045,Hello how do I update my token meter? my account number is 14284113488,22-Jun,,,,https://x.com/AlexMut84408045,https://x.com/AlexMut84408045
jackline moraa,@jacklinemoraa12,"54603888006 
Tokens please",22-Jun,,,,https://x.com/jacklinemoraa12,https://x.com/jacklinemoraa12
Tracy miriti,@MiritiTracy,"Hello I'm in the dark since yesterday na najaribu kueka the update codes inasema failed. Kindly help me. My account number is 14286473799.
Also my token box takes too long to accept the tokens, hata kuwaka huwa inawaka time inajiskia",22-Jun,,,,https://x.com/MiritiTracy,https://x.com/MiritiTracy
Sir Kihuria,@stevengugi,@KenyaPower_Care  i am having problems loading my token meter number 14234768704 kindly assist,22-Jun,,,1,https://x.com/stevengugi,https://x.com/stevengugi
sheikhsbier..شيخسبير,@oneangrykenyan,"@KenyaPower_Care 

SFL07M4N0Y Confirmed. sent to KPLC PREPAID for account 92104604431 on 21/6/24 at 5:20 PM New 

Not received token till now..",22-Jun,,,1,https://x.com/oneangrykenyan,https://x.com/oneangrykenyan
Š Ť Ă Ň,@Shining_Stan,"@KenyaPower_Care
@KenyaPower
I bought tokens twice for my Mtr. No. 14419847109 but it keeps rejecting it. I was informed by a friend that I have to update my meter but I didn't receive the two codes to update my meter. Is it possible for you to send them to me so I can update it?",22-Jun,,,1,https://x.com/Shining_Stan,https://x.com/Shining_Stan
manny,@Paulow54634938,@KenyaPower_Care my meter keeps rejecting tokens and everything is correct,22-Jun,,,1,https://x.com/Paulow54634938,https://x.com/Paulow54634938
ckings,@Charles17077999,I bought my token worth ksh 100 to update the meter but I haven’t received the http://codes.My meter number is 54604815909.Any advice?,22-Jun,,,,https://x.com/Charles17077999,https://x.com/Charles17077999
@moses Austins,@moses Austins,"@KenyaPower_Care I bought tokens on Thursday and I have been unable to feed them on my meter. I get the message ""pad lock"" when I try to feed kindly assist",22-Jun,,,,https://x.com/moses319673871,https://x.com/moses319673871
BENSON WANJAU,@bensonwanjau51,"I bought tokens but have not received yet.
Metre No. 14104504817",22-Jun,,,1,https://x.com/bensonwanjau51,https://x.com/bensonwanjau51
cheeky,@cheeky68584755,I have paid for tokens twice in the past 24 hours which keep getting rejected for meter no. 37196467197 still in the dark,22-Jun,,,7,https://x.com/cheeky68584755,https://x.com/cheeky68584755
Asha Said,@AshaMwamrezi34,Hi I have not received any message from Kplc na nimebuy token nikieka inasema reject am from Mombasa kindly assist@KenyaPower_Care,22-Jun,,1,3,https://x.com/AshaMwamrezi34,https://x.com/AshaMwamrezi34
Miles,@MilesMathews12,@KenyaPower_Care i bought tokens worth 1000 on 4th of june 2024 at 11.00am  and till now i havent recieved my tokens. I keep calling customer care and they put me on hold for 20 minutes. Mtr no. 37164226369.  Bank ref no. 1005437984058 what could be the problem.,22-Jun,1,,3,https://x.com/MilesMathews12,https://x.com/MilesMathews12
kim james,@kimondiojames,"@KenyaPower_Care the tokens I purchased are being rejected by my meter. 37221002431.
Please advise and help. Thanks.",22-Jun,,,4,https://x.com/kimondiojames,https://x.com/kimondiojames
jackline moraa,@jacklinemoraa12,"54603888006 
Tokens please",22-Jun,,,,https://x.com/jacklinemoraa12,https://x.com/jacklinemoraa12
Tracy miriti,@MiritiTracy,"Hello I'm in the dark since yesterday na najaribu kueka the update codes inasema failed. Kindly help me. My account number is 14286473799.
Also my token box takes too long to accept the tokens, hata kuwaka huwa inawaka time inajiskia",22-Jun,,,,https://x.com/MiritiTracy,https://x.com/MiritiTracy
Sir Kihuria,@stevengugi,@KenyaPower_Care  i am having problems loading my token meter number 14234768704 kindly assist,22-Jun,,,1,https://x.com/stevengugi,https://x.com/stevengugi
