Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
Tripple Seven.,@Eng_Israelsr,"Nyinyi hamrespond to dms,customers delay in token .what kind of customer service is that,?",8-Feb,,,,https://x.com/Eng_Israelsr,https://x.com/Eng_Israelsr
SP ICGLR,@ServiceICGLR,Please assist we don’t have power at Ruaka Height ll next to Joyland (Emaart) Supermarket. A/c no. 37181787237. Asante!,8-Feb,,,1,https://x.com/ServiceICGLR,https://x.com/ServiceICGLR
joseph gathura,@josephgathura,PREPAID TOKENS service not working again?? 3 hours of waiting...,7-Feb,,,2,https://x.com/josephgathura,https://x.com/josephgathura
JEFFE,@_jeffah,@KenyaPower_Care has to be in competition with the Immigration department for poor service delivery. Mmeudhi bana!,7-Feb,,,1,https://x.com/_jeffah,https://x.com/_jeffah
HeisenbergKE,@Eng_StanleyK,@KenyaPower_Care pleadr check DM. I have paid my bill but it hasnt reflected on your self service portal..,7-Feb,,,2,https://x.com/Eng_StanleyK,https://x.com/Eng_StanleyK
Valerie,@gorgeoussweets,@KenyaPower_Care good evening we have no power and your line is no longer in service. How do we report and get a reference? Also why every Wednesday at exactly the same time?,7-Feb,,,4,https://x.com/gorgeoussweets,https://x.com/gorgeoussweets
Raquel Osman,@raquel_osman,@KenyaPower_Care I am having trouble logging in to my Kenya power self-service app. I have the password but I can't seem to log in. Any assistance would be appreciated,7-Feb,,,2,https://x.com/raquel_osman,https://x.com/raquel_osman
Bernard mathu,@benmathu93,"@KenyaPower_Care 
Hi, your Helpline service number are out of service. 
Please recheck on your numbers. For efficiency.",7-Feb,,,,https://x.com/benmathu93,https://x.com/benmathu93
EVE ONYANGO,@OnyangoEve,Am still experiencing low power for 1 month now. Cant  use electric appliances...no action taken. You even asked me to DM my location and details which I did but you never replied. Can you just be relevant and grant us proper customer service? Sickening!,6-Feb,,,3,https://x.com/OnyangoEve,https://x.com/OnyangoEve
Kenkogs,@kenkogz,@KenyaPower_Care we have not have power from Saturday and despite several calls nothing is being fixed this is poor service..14205254941 that's my account.,6-Feb,,,1,https://x.com/kenkogz,https://x.com/kenkogz
Edwin,@EdduKegs,Customer service and satisfaction should be a priority....it appears these are foreign terms to you....poor service delivery,6-Feb,,,1,https://x.com/EdduKegs,https://x.com/EdduKegs
The Money Monitor,@OwiraNicholas,"@KenyaPower_Care ,do something about the tokens being sent after payment.
Am still waiting after 2 hours.Paid from m-pesa.
Your service is very poor of late!",5-Feb,,,4,https://x.com/OwiraNicholas,https://x.com/OwiraNicholas
James Mulei,@ule_musee,"@KenyaPower_Care has to wake up,  how such a multi billion organisation in kenya can fail it's surprising something has to be done you need to  improve on your customer care service.",5-Feb,,,,https://x.com/ule_musee,https://x.com/ule_musee
John Njoroge QBE,@Twindaddii,"@KenyaPower_Care is the worst service provider in this country,we buy token's when they want,if you are lucky it's successful you wait for a day to receive token's putting one tribe in this docket of energy is killing kplc @EnergyMinK @citizentvkenya @RobertAlai @HEBabuOwino",5-Feb,2,,,https://x.com/Twindaddii,https://x.com/Twindaddii
Sose,@lennymwangi,@KenyaPower_Care is the service down to buy tokens I have been trying for sometime now,5-Feb,,,,https://x.com/lennymwangi,https://x.com/lennymwangi
musyokan,@MuNgumii,"Kenya power, is your prepaid service down? Bought tokens but not yet received.
14228553450",5-Feb,,,,https://x.com/MuNgumii,https://x.com/MuNgumii
Kinyanjui wa Njeri,@kinyanjui008,"29495090 though I'm informed that the service has just resumed.
Thank you for your prompt response.",5-Feb,,,1,https://x.com/kinyanjui008,https://x.com/kinyanjui008
𝓡𝓸𝓫𝓮𝓻𝓽 𝓝𝓳𝓸𝓻𝓸𝓰𝓮,@RobjanRobert,The most useless service provider in Kenya so far. From yesterday we don't have power,5-Feb,,,,https://x.com/RobjanRobert,https://x.com/RobjanRobert
Jared Kisha,@kisha_jared,@KenyaPower_Care I can't imagine it's now three days after reporting this issue at katisha and upto now nothing is done. What is the meaning of emergency response is there are no service to offer to public. Giving me many numbers without help. Disappointed,5-Feb,,,1,https://x.com/kisha_jared,https://x.com/kisha_jared
Eve Wang'ombe,@Wangombe_Eve,"@KenyaPower_Care can you kindly send your technician to restore power at wallace ridge in Ruaka. This is the third day in a row and we are still in darkness. Calls to your customer service line are good unanswered. Kindly sort us out, you are really inconveniencing us!",4-Feb,,1,1,https://x.com/Wangombe_Eve,https://x.com/Wangombe_Eve
Sam Kihika,@KihikaSamuel,"@KenyaPower_Care now that you have decided to ignore my DM's I'll post this here.

I bought tokens a week ago and haven't received the token sms to date.

My effort to reach out to you have proved unfruitful. Kindly help resolve this issue.

PS: the worst customer care service.",2-Feb,,1,2,https://x.com/KihikaSamuel,https://x.com/KihikaSamuel
Samuel Muigai,@muigaisammy,@KenyaPower_Care the kind of service we are getting. Even replacing a fuse is a big thing.,2-Feb,,,1,https://x.com/muigaisammy,https://x.com/muigaisammy
Aggrey Alwala,@AlwalaAggrey,"@KenyaPower_Care @KenyaPower @EnergyMinK @EPRA_Ke another daily outages again in ebusiratsi vihiga,your poor service continue to manifest,there is no single day when there is no outage out of nowhere extending up to night time and you are waiting for bills to  paid.",1-Feb,,,2,https://x.com/AlwalaAggrey,https://x.com/AlwalaAggrey
Eve Wang'ombe,@Wangombe_Eve,"@KenyaPower_Care can you kindly send your technician to restore power at wallace ridge in Ruaka. This is the third day in a row and we are still in darkness. Calls to your customer service line are good unanswered. Kindly sort us out, you are really inconveniencing us!",4-Feb,,1,1,https://x.com/Wangombe_Eve,https://x.com/Wangombe_Eve
Sam Kihika,@KihikaSamuel,"@KenyaPower_Care now that you have decided to ignore my DM's I'll post this here.

I bought tokens a week ago and haven't received the token sms to date.

My effort to reach out to you have proved unfruitful. Kindly help resolve this issue.

PS: the worst customer care service.",2-Feb,,1,2,https://x.com/KihikaSamuel,https://x.com/KihikaSamuel
Samuel Muigai,@muigaisammy,@KenyaPower_Care the kind of service we are getting. Even replacing a fuse is a big thing.,2-Feb,,,1,https://x.com/muigaisammy,https://x.com/muigaisammy
Aggrey Alwala,@AlwalaAggrey,"@KenyaPower_Care @KenyaPower @EnergyMinK @EPRA_Ke another daily outages again in ebusiratsi vihiga,your poor service continue to manifest,there is no single day when there is no outage out of nowhere extending up to night time and you are waiting for bills to  paid.",1-Feb,,,2,https://x.com/AlwalaAggrey,https://x.com/AlwalaAggrey
