Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
Jayd Kerrie,@jayd_kerrie,@KenyaPower_Care @KenyaPower work on restoring the transformer in gesora road utawala shooters and don't ask for details you are all aware for the last 6days we have no power....we have people gathering now looking to come to your ruai office for demos,31-Jan,,,1,,
kepha Ongera,@kephaOngera,As stated power went of Wednesday last week. We were informed that the transformer was faulty it was to be taken for repair. It was removed yesterday leaving the wires hanging see @Edwardw2016 Twitter. DB tell your personal on the ground especially Ruiru office,31-Jan,,,1,,
Wanjiru Richard,@KabakiRichard,"The plot has three faces yellow blue and red the yellow one does not have electricity,,,, I think we have a problem with the pole or the transformer",31-Jan,,,,,
kepha Ongera,@kephaOngera,@KenyaPower_Care this reference 9053891 is six days now with no electricity. You told us transformers take Three days maximum at your workshops. Confirm when will we be connected? @Edwardw2016 @KenyaPower @Cofek_Africa,31-Jan,,,2,,
Jayd Kerrie,@jayd_kerrie,@KenyaPower_Care @KenyaPower work on restoring the transformer in gesora road utawala shooters and don't ask for details you are all aware for the last 6days we have no power....we have people gathering now looking to come to your ruai office for demos,31-Jan,,,1,,
Eddie,@EddieKaviti1,Most of us work from home. Can we get engineers to replace the blown up transformer,31-Jan,,,1,,
Sheila Sheila,@SheilaObiayo,"@KenyaPower_Care i dont understand how awhole area can miss electricity from October last year to date???? your officers collected a transformer from my local area Musembe, Chekalini in Lugari last year and since then there has been no power nothing.",31-Jan,,,1,,
Paul Pro,@propaulde,"37156651350. These area. You came, took the transformer and kept quite. Six days now",31-Jan,,,1,,
Komboi,@mutisoh18,@KenyaPower_Care It's now been 5 days without electricity due to a faulty transformer. No action has been taken. The meter number is 37180601959,30-Jan,,,,,
David,@Davidavy86,"Right now we can only use one bulb and candles allover the house. No tv, fridge, radio or even charging of phone. There is a power line on the opposite side, just change us if you can't use our immediate neighbours transformer. A simple single phase of 2 homesteads, 44444198",30-Jan,2,,,,
Samwel Ndungu,@SamwelN81076649,"Hello, we are having a low voltage i believe the transformer was never changed",30-Jan,,,,,
LUCY MWANGI,@LUCYMWA75924572,Evening kindly no power in our area Kangocho coffee factory transformer snc morning... we've asked for assistance yet no response..kindly assist us acc no 23839741,30-Jan,,,1,,
David Mlawi,@DavidMlawi6,"@KenyaPower_Care For The Last 2 Weeks We've Been In Darkness Here In Kisii Estate, Thika Due To A Transformer Blowing Up And So Far There's Nothing Being Due.",30-Jan,,,,,
_Okware,@Danokware,I have shared the number though I don't see the reason as to why. Your Rongai team should know better since they were the one at the transformer and it failed immediately they left.,30-Jan,,,,,
Gonzalez Eduardo,@Edwardw2016,@KenyaPower_Care @KenyaPower explain why the below ticket has been resolved without us getting power back you are yet to get the transformer out to be repaired... The complaint with referrence 9059296 is in the status: Resolved,30-Jan,,,1,,
Hellen Mwamburi,@lolandra_lorine,"We have no power in utawala ,gesora road since Friday.Can you please deal with the transformer issue,your response is very poor and frustrating especially for us who work night shifts remotely and had preserved food in http://fridges.So dissppointed",30-Jan,,,,,
Eng. Areri Samson,@arerisamm,"Thank you, I have been called by Kenya power office and I believe you'll act swiftly. The transformer rating is usually overwhelmed by the load in that area. Kindly consider upgrading or installing two transformers.",30-Jan,,,1,,
Msheela_mshee,@msheela_mshee,@KenyaPower_Care  and @KenyaPower since you took the transformer in Biafra Eastleigh you've not shown up again. From Thur we are in darkness. Why can't you do your due dilligence instead of switching all of us off.,30-Jan,,,1,,
kepha Ongera,@kephaOngera,@KenyaPower_Care ref.9053891 it still active. The transformer is still there we are waiting for it to be taken for repair so that we start counting days it takes at your workshop. Tumezoea bila stima ama namna gani @Edwardw2016,30-Jan,2,,1,,
Mark Bett,@BettMarkbett,@KenyaPower_Care  A transformer was vandalised in Kapchemoiywo a village near Kapsabet town it's now almost a month with no help in sight. Is there no spare transformer?,30-Jan,,,1,,
Capture Den Media,@BenKimangu,"@KenyaPower_Care No power in Utawala along Gesora road since Wednesday, please repair the transformer.",29-Jan,,,,,
lucia mwaura,@luciamwaura1,"@KenyaPower_Care yaani you guys decided magina will be a town with no lights... every day lazima zipotee..acc 54607570907.
Literally you need to check your transformers ad cables...mvua kidogo ama wind kidogo...lights are off.",29-Jan,,,,,
COSMAS WESONGA,@cswesonga1,"Mukuru kwa Ruben its now 4 weeks without power. Is it because we are in a slum that we don't deserve to enjoy your services? The transformer was reinstalled but no connection was done, it's just there.",29-Jan,,,1,,
Mark Bett,@BettMarkbett,@KenyaPower_Care  A transformer was vandalised in Kapchemoiywo a village near Kapsabet town it's now almost a month with no help in sight. Is there no spare transformer?,30-Jan,,,1,,
Capture Den Media,@BenKimangu,"@KenyaPower_Care No power in Utawala along Gesora road since Wednesday, please repair the transformer.",29-Jan,,,,,
lucia mwaura,@luciamwaura1,"@KenyaPower_Care yaani you guys decided magina will be a town with no lights... every day lazima zipotee..acc 54607570907.
Literally you need to check your transformers ad cables...mvua kidogo ama wind kidogo...lights are off.",29-Jan,,,,,
COSMAS WESONGA,@cswesonga1,"Mukuru kwa Ruben its now 4 weeks without power. Is it because we are in a slum that we don't deserve to enjoy your services? The transformer was reinstalled but no connection was done, it's just there.",29-Jan,,,1,,
Wanjiru Richard,@KabakiRichard,"Hello at kenya power I told in kahawa wendani in one of the plots there one face which doesn't have electricity,, people are suffering kindly respond or check the transformer, which got issues lately",29-Jan,,,1,,
Baldwin,@baldwin_imbugwa,"Does it take 3 months to replace or repair a faulty transformer? To the detriment of a whole area with amenities like schools and hospitals and the local people that depend on that grid.@KBonimtetezi, @HonIkanaFred",29-Jan,,,1,,
Patrick LumumbaOkamo,@jacongo24,@KenyaPower_Care acc 21356399 Kisumu Ogango area supplied by transformer next to bridge along Kibos road just after Carwash is experiencing power blackout. Please establish the cause and restore power supply,29-Jan,,,1,,
Tanisha,@somaphor,"@KenyaPower_Care outage on lower Kabete Road when a transformer was damaged. The team was here to resolve the issue, but for some reason mine is the only house in the estate without power.",28-Jan,,,2,,
Steve,@SteveHabwe254,"@KenyaPower_Care
Transformer at LA Cascada, Ruaka firing up as we see. Please come check.",28-Jan,,,,,
Wafula Wabuke.,@KarakachaJr,"@KenyaPower_Care Do u respond to citizens cry?

There is this transformer in my village which stoped working four months ago .",28-Jan,,,,,
Diana Muasya,@dmbinya,Its a transformer failure. So hope its fixed today.,28-Jan,,,,,
Miss Maya chira,@MissMayaWahu,"We have not been having power in Dagoretti mutuini,they are on for 1 hr n gone for the entire day until the next day ,same patten from Monday. Excuses,TRANSFORMER , for a whole entire week.",28-Jan,,,,,
Ndegwa stephen,@Ndegwastephen3,In fact there was a transformer near Nyagatugu boys high school broke down late last month no repair no replacement what are you doing in office?,28-Jan,1,,1,,
Tanisha,@somaphor,@KenyaPower_Care Transformer near Jambo Place on Lower Kabete Road has been damaged by a falling pole. Electricity for the entire estate has gone off.,28-Jan,,,1,,
Kimani,@dickiekimani,"@KenyaPower_Care , your team came and carried the Transformer away. There has been no power since Thursday right to total eastern bypass. If @WilliamsRuto or @rigathi live here there would be electricity. 
But they don't..So we will get power one we  pay some bribes.",28-Jan,,,1,,
arthur noel ogweno,@Arthurogweno,"@KenyaPower_Care Ogera village in Kabondo Kasipul sub-county, Kojwach Location has not had power since 9/8/2022. We've always been promised that it'd be restored but that hasn't happened. We were last promised that a new transformer would be installed by 23/12023, DIDN'T happen!!",28-Jan,,,1,,
Gonzalez Eduardo,@Edwardw2016,@KenyaPower_Care @KenyaPower @DAKICHERU @faithmw83551850 how can transformer be an issue while its powering some customers and leaving the rest.... Hawa watu hawataki kutusaidia its over 3 days still begging for services we pay for... They said 8 hrs on Thursday bado hazijaisha,28-Jan,,,,,
Kk,@jian64,"By the way, it's a transformer at Kibiku Shopping Centre, so I am not holding my breath",28-Jan,,,,,
Anubis,@Sicario_mwaura,"@KenyaPower_Care at gacharage junction rwaka.the transformer which you people replaced is not working, could you please return the old one",28-Jan,,,1,,
Alvin Omondi,@AlvinOm78488813,@KenyaPower_Care - Hallo Kenya Power...the transformer at Sikri centre in Oyugis needs to be looked at.Yesterday at 11am it produced some sparks and we lost power since then. Businesses suffering and households do not have access to power as a result.,28-Jan,,,1,,
Joseph Lumumba,@JosephLumumba18,"@KenyaPower_Care the whole of Buruburu shopping center area no electricity, Transformer broken down kindly assist",28-Jan,,,,,
N. Vania,@NVaniaX,"Sawa. It's in Kinenii Village, Kamuchege. Transformer located at Murera PCEA church. Does this pin work better?",27-Jan,,,1,,
Dzohn Klot,@Dzohn_Klot,"@KenyaPower_Care Laikipia University around Cherika, no power since yesterday, transformer blew up, kindly assist urgently business and services within are paralysed.",27-Jan,,,1,,
Geoffrey Ochieng',@CaptOchieng,"@KenyaPower_Care  Our transformer at Ramoya Maranatha Secondary School,Suna West in Migori has had issues for over a month and yet it is a boarding Girls school with no power backup.Please save us",27-Jan,,,1,,
Bernard,@jrLacky,How many times should we apply?...we are now doing third application. The transformer is under utilised for that matter.,27-Jan,,,1,,
Mr White,@Alfred_Mwangi,You're transformers keep blowing up in Imara Daima due to illegal connections being done in the middle of the night.,27-Jan,,,1,,
fgs.rui,@ruifai,"Here in Utawala Shooters there have been no power since yesterday noon, I here there's a problem with the transformer?",27-Jan,,,1,,
Veronica Njoroge,@veraanjoroge,@KenyaPower_Care a transformer is on fire at Nyeri Ihururu road opposite Holy Angel primary school.,27-Jan,,,1,,
Kamz,@kamzfromtheeast,"You guys, just remember that things come back full circle. How do you explain transformer theft? First near muguga, and now in makongeni.",27-Jan,,,1,,
Mercy Muriuki,@MuthoniMVM,"37221162433 behind Total Athi River....cedar court gate B- seniors portland. They claim transformer issue every now and then, why can't they just replace it.",27-Jan,,,1,,
Dennis matoke,@Dennismatoke92,"At Boketa/Bochori village,Nyamage sublocation ,Iyabe location,Riana Ward,Kisii south district in Kisii county we are in darkness our transformer leaked oil and power went off for the last 48hrs ..kindly help us",27-Jan,,,1,,
Patrick LumumbaOkamo,@jacongo24,@KenyaPower_Care acc 21356399. Most parts of Kisumu Ogango area supplied by transformer next to bridge along Kibos road just after Carwash are experiencing power outtage. Please establish the cause and restore steady power supply,27-Jan,,,,,
comrade,@Ke7969002,@KenyaPower_Care muguga kwa heri area thika no lights since sato because of the transformer pliz fix the issue tunaumia,26-Jan,,,1,,
