Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Lİnk
sabz,@shaka43r,"@KenyaPower please I authorise kateni stima kwetu kuna wageni wamekwamilia kwetu nkt nimetoka Job 6pm, 6:40pm wamekuja ata kama ni wa kanisa si ati tunajuana vile na hawakutushow wanakuja surely on a Wednesday si ati ni public holiday ama holiday dm for location please",Feb 7,,,,https://x.com/shaka43r,https://x.com/shaka43r
salim,@zuberiwaits,@KenyaPower tala branch whats happening coz kila siku stima zinapotea from saa moja,Jan 5,,,,https://x.com/zuberiwaits,https://x.com/zuberiwaits
Bud_guy,@_BudBill,South B balozi hakuna stima,Feb 10,3,,,https://x.com/_BudBill,https://x.com/_BudBill
Kendi Kinoti,@Kinoti6Kinoti,@KenyaPower what's with the frequent blacouts stima inapotea 7am hadi usiku?,Jan 20,1,,,https://x.com/Kinoti6Kinoti,https://x.com/Kinoti6Kinoti
Nis Aria,@nniss_de,@KenyaPower Pia stima zime nyeshewa zikaenda home.,Jan 5,,,,https://x.com/nniss_de,https://x.com/nniss_de
Taher Alibhai,@Taherzakir1,@KenyaPower regesheni stima Mariakani town tafadhali,Jan 31,,,,https://x.com/Taherzakir1,https://x.com/Taherzakir1
Veteran,@Jim01164356,@KenyaPower at times muwachange ujinga. Huku lukenya stima inakuja ikipotea. Mnadhani tunaokotanga devices? Na ni Kila siku. Na vile hata mmepandiaha token price. What a shame to get such services from you. Kila siku lazima stima ipotee. Mmee akili. You can do better nkt.,Jan 27,1,,,https://x.com/Jim01164356,https://x.com/Jim01164356
Live wire,@johnnymassive1,@KenyaPower hakuna stima area ya mihango-gesora road usiku yote mpaka sai asubuhi. Kindly fix,Jan 29,,,,https://x.com/johnnymassive1,https://x.com/johnnymassive1
Johnstone Sakwa,@JohnstoneSakwa,@KenyaPower No Power 3325590-01 near Lubinu Primary Kakamega.,"Dec 11, 2016",,,,https://x.com/JohnstoneSakwa,https://x.com/JohnstoneSakwa
Johnstone Sakwa,@JohnstoneSakwa,@KenyaPower 3325590-01 No power near Lubinu Secondary School Kakemega County.,"Dec 11, 2016",,,,https://x.com/JohnstoneSakwa,https://x.com/JohnstoneSakwa
Matt Timothy Kinyoda,@hustlers_heaven,"@KenyaPower @KenyaPower_Care No power in Bamburi, Mwembelegeza area,","Dec 29, 2016",,,1,https://x.com/hustlers_heaven,https://x.com/hustlers_heaven
Lawi,@lawrenceofula,@KenyaPower @KenyaPower_Care Hello reporting power shortage for the last 3days now . ref number 3044378 . No response .,"Nov 30, 2016",,,1,https://x.com/lawrenceofula,https://x.com/lawrenceofula
Wõrd Í§ Bõnd,@venom19c,@KenyaPower You just dont cut off Power while im in a middle of a Wrestling Match.  Its uncouth & disrespectful.,"Nov 27, 2016",,,,https://x.com/venom19c,https://x.com/venom19c
Stephen Simiyu,@Massafu,@KenyaPower @KenyaPower_Care @KenyaPowerAlert . No power at Emmanuel Court-Ruaka. Whole apartment affected. Check a/c 2451772-01.Assist.,"Dec 30, 2016",,,1,https://x.com/Massafu,https://x.com/Massafu
Mwa-Afrika,@Njoro9,@KenyaPower power outage reference number 2996368 please sort this line acct no. 3116620 @SeraNjoro @KenyaPower_Care,"Nov 5, 2016",,,2,https://x.com/Njoro9,https://x.com/Njoro9
Mwa-Afrika,@Njoro9,@KenyaPower no power for the last 10 hours at account number 3116620-01you continue to fail us miserably @SeraNjoro @Ma3Route,"Nov 4, 2016",,1,1,https://x.com/Njoro9,https://x.com/Njoro9
James Ngwiri,@ngwiriharun,@KenyaPower @KenyaPower_Care Power blackout in Kahugu-ini Gatundu since 1900hrs. My A.c  no is 3055028,"Dec 21, 2016",,1,2,https://x.com/ngwiriharun,https://x.com/ngwiriharun
i Am that Ngala,@TheNgala,"@KenyaPower Bamburi, Mombasa, Coast, Kenya has no power currently. It's way too hot to have no power at this time...","Dec 30, 2016",,,,https://x.com/TheNgala,https://x.com/TheNgala
Son of Makanda,@mmakanda100,@Rapharl_musn  kindly let us know! If power is restored.,"Dec 18, 2016",,,1,https://x.com/mmakanda100,https://x.com/mmakanda100
JOkora,@JosephatOkora,@KenyaPower what's the issue with power around Roysambu?,"Nov 27, 2016",,,,https://x.com/JosephatOkora,https://x.com/JosephatOkora
Teddy Obiero,@teddyobiero,"@KenyaPower  plz restore power to Nyayo Embakasi, someone or us work 24hrs. Thanks","Nov 10, 2016",,2,,https://x.com/teddyobiero,https://x.com/teddyobiero
I.Am.Muthoni,@muthoni8,@KenyaPower @KenyaPowerAlert @KenyaPower_Care power outage at amboseli area. Acc 3097149-01. Please assist,"Dec 30, 2016",,,1,https://x.com/muthoni8,https://x.com/muthoni8
Wanjiku Gatheru,@cikugatheru,"@KenyaPower @KenyaPower_Care I was calling to report a partial blackout. Some houses got power, others not. Acc. Number 01450224272.","Nov 27, 2016",,,1,https://x.com/cikugatheru,https://x.com/cikugatheru
George Mwangala,@MwangalaG,@KenyaPower power outage kindly help 37150990044,"Dec 6, 2016",,,1,https://x.com/MwangalaG,https://x.com/MwangalaG
Married Bachelor,@mugagacha,but no power in my house.... seems pointless....,"Nov 30, 2016",,,,https://x.com/mugagacha,https://x.com/mugagacha
Sonii Ndung'u,@Soniisugar,@KenyaPower Hey. We haven't had power since yesterday. Please assist. A/c no. 22120078260,"Dec 18, 2016",,,,https://x.com/Soniisugar,https://x.com/Soniisugar
That Guy!!,@joseh_fab,No power in Waithaka Dagoretti for 3 days. Acc No 037646-01 cc @KenyaPower_Care,"Dec 26, 2016",,,1,https://x.com/joseh_fab,https://x.com/joseh_fab
doris,@dorismuasya,"@KenyaPower @KenyaPower_Care       3385498-01 power gone off,kindly assist","Dec 12, 2016",,,1,https://x.com/dorismuasya,https://x.com/dorismuasya
𝒕𝒉𝒊𝒔 𝒈𝒖𝒚 𝒉𝒊𝒍𝒂𝒂𝒉,@hilaah_1,"@KenyaPower hi,please address the power issue along isinya namanga road.no power since 9am","Sep 21, 2016",,,,https://x.com/hilaah_1,https://x.com/hilaah_1
John Mkaya,@JohnMkaya,"@KenyaPower Team, kindly check on a/c no 0340024-02. No power for the last one hour! Kindly check and assist.","Sep 26, 2016",,,,https://x.com/JohnMkaya,https://x.com/JohnMkaya
Njeru,@NjeruSamuel,@KenyaPower @KenyaPower @ConsumersKenya no power in Kitale whole day.,"Oct 13, 2016",,,2,https://x.com/NjeruSamuel,https://x.com/NjeruSamuel
T I S H,@Muzame_,@KenyaPower @KenyaPower_Care  Acc. 3802680-01 no power since morning what could be the issue please,"Sep 22, 2016",,,2,https://x.com/Muzame_,https://x.com/Muzame_
Sumba,@Miss_Sumba,@KenyaPower @KenyaPower_Care random illegal connections in the area causing power outages in the (cont) http://tl.gd/nn1rak,"Oct 23, 2016",,,1,https://x.com/Miss_Sumba,https://x.com/Miss_Sumba
Zawedde Migz,@MZawedde,@KenyaPower @KenyaPower_Care @KenyaPowerAlerts it's going to 24hrs since we had power. The help centres not helpful. SOS pls. Acc:3949549-01,"Oct 18, 2016",1,,1,https://x.com/MZawedde,https://x.com/MZawedde
Sonii Ndung'u,@Soniisugar,@KenyaPower Hey. We don't have power in Madaraka. Please assist.,"Sep 27, 2016",,,,https://x.com/Soniisugar,https://x.com/Soniisugar
Humpho M,@Humphoblue,@KenyaPower You can pretend to be mute.....no power on 2751030-01 account. @KenyaPower_Care wake up!!,"Oct 26, 2016",,,1,https://x.com/Humphoblue,https://x.com/Humphoblue
Kwaela News Network,@KwaelaDotCom,"@KenyaPower  to put up sh300m to boost power supply in Wundanyi

 http://kwaela.com/kenya-power-to-put-up-sh300m-to-boost-power-supply-in-wundanyi/…","Sep 27, 2016",,1,,https://x.com/KwaelaDotCom,https://x.com/KwaelaDotCom
DAVID KIANA,@Davi_kiana,@KenyaPower why these power outages in migori county? Right now no power,"Sep 22, 2016",,,,https://x.com/Davi_kiana,https://x.com/Davi_kiana
Kemphi Novelas,@kemphi_novelas,"@KenyaPower we need power guys, we can't miss our favorite show! 
#ForevermoreOnKTNKenya https://x.com/vivian_aliv/st/vivian_aliv/status/791299162234953729…","Oct 26, 2016",1,1,1,https://x.com/kemphi_novelas,https://x.com/kemphi_novelas
Bijay Shah (Dubai),@bijayshah,"@KenyaPower @KenyaPower_Care I have lost power at my residence in general mathenge
A/C 0095987/01/1870/11/11/254B","Oct 24, 2016",,,1,https://x.com/bijayshah,https://x.com/bijayshah
Beth,@bkoskei,@KenyaPower @KenyaPower_Care we have power issues on account 14140157141 and our surrounding neibours have power. Kindly assist,"Sep 29, 2016",,,,https://x.com/bkoskei,https://x.com/bkoskei
nomadic-kenyan,@nomadickenyan,@KenyaPower @KenyaPower_Care 14140979569. No power. Intermittent cuts. Can't work. Help?,"Oct 28, 2016",,1,1,https://x.com/nomadickenyan,https://x.com/nomadickenyan
Eng. J. N. Opany.,@nyaisangajo,@KenyaPower @KenyaPower_Care we are having power outages that is very risky. Power coming on and off. Naivasha rd. In kawangware area.,"Oct 25, 2016",,,1,https://x.com/nyaisangajo,https://x.com/nyaisangajo
Kavilanì,@fcarstone,@kenyapower when will we ever have stable power with/out rains?,"Oct 24, 2016",,,,https://x.com/fcarstone,https://x.com/fcarstone
Nahodha,@onesyoki,@KenyaPower is there a power maintance schedule around Nairobi west?,"Oct 21, 2016",,,,https://x.com/onesyoki,https://x.com/onesyoki
Armani,@AremanPeter,@KenyaPower we no power since yesterday.. Bought tokens. No reply from your side.  14140131849. That is my meter Namba.,"Nov 2, 2016",,,,https://x.com/AremanPeter,https://x.com/AremanPeter
Retreat Rehab Centre,@TheRetreatRehab,@KenyaPower the account number is 312329-02. Phone 0715003150. Still no power since yesternight.,"Oct 18, 2016",,,,https://x.com/TheRetreatRehab,https://x.com/TheRetreatRehab
Retreat Rehab Centre,@TheRetreatRehab,"@KenyaPower  we have not had power since yesternight. Redhill area, The Retreat Rehab. Next to St. Julians. Kindly assist.","Oct 18, 2016",,,,https://x.com/TheRetreatRehab,https://x.com/TheRetreatRehab
Tukero Ole Kina,@Oltipipini,@KenyaPower Happening now along Heron Road Off Lamu Road. Now we have no power along Golf Course Drive.,"Aug 25, 2016",,,,https://x.com/Oltipipini,https://x.com/Oltipipini
Mwatha Kinyua,@MKinyua53,@kenyapower @kenyapower_care no power at 14235234961 the whole day today,"Sep 14, 2016",,,1,https://x.com/MKinyua53,https://x.com/MKinyua53
Kelvis Ghali Andrew,@Kellyghali,@KenyaPower power outage at Kawangware area from 6am,"Sep 4, 2016",,,1,https://x.com/Kellyghali,https://x.com/Kellyghali
Kevin Mmbaya,@kevmmbaya,@KenyaPower act no37174668899 no power for the last two days reported to Mbale kenya power office though no responce from them.kindly advice,"Aug 30, 2016",,,1,https://x.com/kevmmbaya,https://x.com/kevmmbaya
Akinyi Okinyo,@akinyiMCokinyo,day 34 without power. ref no 2893852 & 2915806 @BenChumo this is so unfair @ConsumersKenya @KenyaPower_Care,"Sep 17, 2016",,4,4,https://x.com/akinyiMCokinyo,https://x.com/akinyiMCokinyo
Father Lengthy Appendages,@fatherlegzy,@kenyapower whats up with the isiolo electricity The power going out has brought business to a standstill here When will the power be back,"Aug 25, 2016",,,1,https://x.com/fatherlegzy,https://x.com/fatherlegzy
Village Boy,@MunyokiJr,"@Kenyapower @Kenyapower_care no power since morning.  a,c 14242433-051","Sep 1, 2016",,,1,https://x.com/MunyokiJr,https://x.com/MunyokiJr
John Mae,@johnmae,@KenyaPower  we have power surges a/c 22120037449 checked mains the cable is melting see attached photo,"Aug 15, 2016",,,1,https://x.com/johnmae,https://x.com/johnmae
Daniel Ominde,@IamOminde,@KenyaPower @KenyaPower_Care do I have to come and shout at your emergency office to get our power restored?,"Aug 16, 2016",,,1,https://x.com/IamOminde,https://x.com/IamOminde
Tororey,@V_Tosh91,@KenyaPower whats up there is no power in parts of nandi since 1pm @kenyapower_care,"Sep 18, 2016",,,1,https://x.com/V_Tosh91,https://x.com/V_Tosh91
JOY,@Joy_Wanyonyi,@KenyaPower @KenyaPower_Care Pls note power was restored to all buildings around except mine. A/c 4136287. Recurring problem too,"Sep 8, 2016",,,1,https://x.com/Joy_Wanyonyi,https://x.com/Joy_Wanyonyi
James Ngwiri,@ngwiriharun,"@KenyaPower @KenyaPower_Care We have a power blackout now around Kahugu-ini area, Gatundu. My Ac is 3055028","Sep 17, 2016",,,1,https://x.com/ngwiriharun,https://x.com/ngwiriharun
Patrick Oketch,@KOketchpat,@kenyapower no power in wendani from 4am please do something,"Aug 26, 2016",,,,https://x.com/KOketchpat,https://x.com/KOketchpat
theAtlas,@mwangikhimani,"@KenyaPower How can we have no power for 2 days in CbD with businesses that are dependent on power? 
Pls do something 201273","Aug 20, 2016",,,,https://x.com/mwangikhimani,https://x.com/mwangikhimani
James Ngwiri,@ngwiriharun,@KenyaPower @KenyaPower_Care  We have been without power since 2030hrs yesterday around Kahugu-ini Area Gatundu. My Ac is 3055028,"Sep 11, 2016",,,1,https://x.com/ngwiriharun,https://x.com/ngwiriharun
Robert,@salg_ooh,@KenyaPower @KenyaPower_Care again we don't have power. Kirigiti 04215665961.. Why is this happening everyday at this hour??,"Aug 26, 2016",,,1,https://x.com/salg_ooh,https://x.com/salg_ooh
Retreat Rehab Centre,@TheRetreatRehab,@KenyaPower we have been continuously experiencing power outage in our facility kindly. Acc 0312329-02.kindly act accordingly!,"Aug 23, 2016",,,1,https://x.com/TheRetreatRehab,https://x.com/TheRetreatRehab
Ingutia Junior,@AIngutiaaggrey,@KenyaPower What happens here at Brigadier centre in Matunda where there's no power 24/7.is it switched off intentionally or what?,"Sep 9, 2016",,,,https://x.com/AIngutiaaggrey,https://x.com/AIngutiaaggrey
Active254#,@Mugambii,"@KenyaPower @KenyaPower_Care hi advise on status of Ref no. 2885582 Kithaku Meru,power has been off since yesterday 9am","Aug 25, 2016",2,1,1,https://x.com/Mugambii,https://x.com/Mugambii
Njeru,@NjeruSamuel,@KenyaPower @KenyaPower_Care  no power in Kitale @ConsumersKenya,"Aug 12, 2016",,,1,https://x.com/NjeruSamuel,https://x.com/NjeruSamuel
boroinside,@here_is_patrick,@KenyaPower @KenyaPower_Care two power cables are dangling dangerously here at Njathaini along mwimuto-wangige.,"Jul 23, 2016",,,1,https://x.com/here_is_patrick,https://x.com/here_is_patrick
T I S H,@Muzame_,@kenyapower @kenyapower_care l've paid twice for AC 37164505242 no power yet. What thing be it? 0721411480,"Aug 5, 2016",,,1,https://x.com/Muzame_,https://x.com/Muzame_
Stone,@Kastonious,@KenyaPower power. https://x.com/kenyansam/stat/KenyanSam/status/755818146779521025…,"Jul 21, 2016",,,1,https://x.com/Kastonious,https://x.com/Kastonious
Vick Muchiri,@VicksMe,@KenyaPower power outage next to Kitsuru substation in Gachie after a loud bang since 7pm. Help. The building is in darkness.,"Aug 1, 2016",,1,,https://x.com/VicksMe,https://x.com/VicksMe
aura  for aura,@ThatGirlPenny,@KenyaPower Power is still yet to be restored!!! 48hours and counting https://x.com/kenyapower_car/KenyaPower_Care/status/752873585157480448…,"Jul 12, 2016",,,,https://x.com/ThatGirlPenny,https://x.com/ThatGirlPenny
Chigs,@chigs_s,power returned at 4am and then now want to take it away already??? What nonsense is this!!!!!,"Jun 28, 2016",,,,https://x.com/chigs_s,https://x.com/chigs_s
"𝐂𝐡𝐚𝐫𝐥𝐞𝐬 𝐌. 𝐖𝐚𝐰𝐞𝐫𝐮, 𝐇𝐒𝐂",@CharlesBhavik,@KenyaPower @KenyaPowerAlert @KenyaPower_Care Kindly resolve this power issue in Diani! We been having erratic outages since Wednesday!,"Aug 8, 2016",,,1,https://x.com/CharlesBhavik,https://x.com/CharlesBhavik
newto,@newtojuma,@KenyaPower @KenyaPowerAlert @KenyaPower_Care we don't have power in imara and this is becomeing a nom what's happening,"Aug 11, 2016",,,1,https://x.com/newtojuma,https://x.com/newtojuma
aura  for aura,@ThatGirlPenny,"@KenyaPower @KenyaPower_Care we have a blackout today, same as yesterday in Tena estate..is there power rationing???","Jul 11, 2016",,1,1,https://x.com/ThatGirlPenny,https://x.com/ThatGirlPenny
David Manza,@manzadavid2,"@KenyaPower how soon are you going to restore power back to us ,","Aug 6, 2016",,,1,https://x.com/manzadavid2,https://x.com/manzadavid2
Felix Kilonzo,@starkolix,@kenyapower wacheni kutuzoea.. Third day with no power,"Jul 29, 2016",,,,https://x.com/starkolix,https://x.com/starkolix
Kagemah,@kagemah,@KenyaPower how long should we stay without power? Acc 393976-01 low voltage since yesterday noon,"Aug 2, 2016",,,2,https://x.com/kagemah,https://x.com/kagemah
Kenny.,@wangai_kenny,"@KenyaPower @KenyaPower_Care What's going on guys , no power since jana . what's up?","Jul 24, 2016",,,1,https://x.com/wangai_kenny,https://x.com/wangai_kenny
Gitonga Nicholas,@wagitossh,@KenyaPower meter3677324-01 near gacharage junction no power for 2 days.... A pole was knocked down by a speeding vehicle please assist,"Jul 23, 2016",,,,https://x.com/wagitossh,https://x.com/wagitossh
Kagemah,@kagemah,@KenyaPower how long should we stay without power? Acc 393976-01 low voltage since yesterday noon,"Aug 2, 2016",,,2,https://x.com/kagemah,https://x.com/kagemah
Kenny.,@wangai_kenny,"@KenyaPower @KenyaPower_Care What's going on guys , no power since jana . what's up?","Jul 24, 2016",,,1,https://x.com/wangai_kenny,https://x.com/wangai_kenny
Gitonga Nicholas,@wagitossh,@KenyaPower meter3677324-01 near gacharage junction no power for 2 days.... A pole was knocked down by a speeding vehicle please assist,"Jul 23, 2016",,,,https://x.com/wagitossh,https://x.com/wagitossh
Matheru Macharia,@Georgi_waYuni,"@KenyaPower kindly assist Metre 37174915639 no power since yesterday Isebania town.
Tel 0722244127","Jul 21, 2016",,,1,https://x.com/Georgi_waYuni,https://x.com/Georgi_waYuni
Sheila Chumo,@ms_chumo,is power back in Ruaka?,"Aug 6, 2016",,,,https://x.com/ms_chumo,https://x.com/ms_chumo
john.njui,@jnjui,@KenyaPower no power in ruaka ACC NO 2432669-01 P kimani.,"Jul 5, 2016",1,,1,https://x.com/jnjui,https://x.com/jnjui
Njeru,@NjeruSamuel,@KenyaPower @KenyaPower_Care Kindly restore power in Kitale we are in blackout,"Aug 10, 2016",,,1,https://x.com/NjeruSamuel,https://x.com/NjeruSamuel
Njeru,@NjeruSamuel,@KenyaPower @KenyaPower_Care kindly restore power in Kitale! We are in darkness,"Aug 2, 2016",,,1,https://x.com/NjeruSamuel,https://x.com/NjeruSamuel
Sue'woo,@SuzieSueSuzanne,@KenyaPower no power in donholm. Fix it please @KenyaPower_Care,"Jul 13, 2016",,,1,https://x.com/SuzieSueSuzanne,https://x.com/SuzieSueSuzanne
Salvador Agina,@SalvadorAgina,@KenyaPower power outtage 04202239937,"Jun 23, 2016",,,,https://x.com/SalvadorAgina,https://x.com/SalvadorAgina
David Toywa,@davidtoywa,"@KenyaPower please check 3988873, low power all through evening.","Jun 20, 2016",,1,,https://x.com/davidtoywa,https://x.com/davidtoywa
Irate Ambassador,@Reccudo,@KenyaPower @KenyaPower_Care we've not had power in Embakasi Aviation area since yesterday morning. Kindly do something.,"Jun 4, 2016",,,1,https://x.com/Reccudo,https://x.com/Reccudo
Dicki,@nicholasN30,@KenyaPower @KenyaPower_Care  Account number 0017906-01 havent had power since yesterday the Ref number is 2747440 surely with no feedback,"Jun 3, 2016",,,2,https://x.com/nicholasN30,https://x.com/nicholasN30
Ezekiel Masitsa,@EMasitsa,@KenyaPower we have a power black out at Donholm ph8 Undugu court. Kindly assist. My is 3298450-01,"Jun 10, 2016",1,,1,https://x.com/EMasitsa,https://x.com/EMasitsa
TheGerman,@EricErasturs,"@kenyapower @kenyapower_care Am watching ""How 2 Be Single"" but ur power interruptions are killing the plot. #Sobs","Jun 27, 2016",,,1,https://x.com/EricErasturs,https://x.com/EricErasturs
Endlessly_curious,@chimamy254,"@KenyaPower no power in Bamburi, Vescon n its environs since morning. Whatsup??","Jun 26, 2016",,,,https://x.com/chimamy254,https://x.com/chimamy254
Kuria Mwangi,@KuriawaMwangi01,@KenyaPower @KenyaPower_Care there is no power on a/c 14252238879 1> off desai road,"Jun 27, 2016",,,1,https://x.com/KuriawaMwangi01,https://x.com/KuriawaMwangi01
Джеймс,@Jamesthou,@KenyaPower @KenyaPower_Care what is going on in kahawa sukari. Low power supply or on n off? Nkt@,"Jun 16, 2016",,,1,https://x.com/Jamesthou,https://x.com/Jamesthou
Bitcoin_Simba,@Morray_Morris,@KenyaPower Hello since monday no power at Kitindo-Transami area near Taj Mall Please help!!,"Jun 2, 2016",1,,1,https://x.com/Morray_Morris,https://x.com/Morray_Morris
